"location_id","hydrant_id","District","location","description","latitude","longitude","provider","status","Discharge Size","flow_gpm","Pitot psi","Residual psi","static_psi","last_checked","tested_by","shift","issue","alternate_supply","notes"
"31468655","31468655","2","Hydrant","Hydrant","34.96277646","-90.03386587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468656","31468656","2","Hydrant","Hydrant","34.96281646","-90.03218587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468657","31468657","2","Hydrant","Hydrant","34.96278646","-90.03051587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468658","31468658","2","Hydrant","Hydrant","34.96292646","-90.02759587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468659","31468659","2","Hydrant","Hydrant","34.96278646","-90.02546587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468660","31468660","2","Hydrant","Hydrant","34.96296646","-90.02125587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468661","31468661","2","Hydrant","Hydrant","34.96329646","-90.02034587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468662","31468662","2","Hydrant","Hydrant","34.96381646","-90.01879587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468663","31468663","2","Hydrant","Hydrant","34.96417646","-90.01871587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468664","31468664","2","Hydrant","Hydrant","34.96390646","-90.01987587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468665","31468665","2","Hydrant","Hydrant","34.96292646","-90.01902587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468666","31468666","2","Hydrant","Hydrant","34.96307646","-90.01707587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468667","31468667","2","Hydrant","Hydrant","34.95307645","-90.02181587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468668","31468668","2","Hydrant","Hydrant","34.95187645","-90.02823587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468669","31468669","2","Hydrant","Hydrant","34.95193645","-90.02921587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468670","31468670","2","Hydrant","Hydrant","34.94597645","-90.02587587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468671","31468671","2","Hydrant","Hydrant","34.94435645","-90.02566587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468672","31468672","2","Hydrant","Hydrant","34.94324645","-90.02546587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468673","31468673","2","Hydrant","Hydrant","34.94197645","-90.02545587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468674","31468674","2","Hydrant","Hydrant","34.94064645","-90.02433587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468675","31468675","2","Hydrant","Hydrant","34.93969645","-90.02405587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468676","31468676","2","Hydrant","Hydrant","34.93824645","-90.02378587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468677","31468677","2","Hydrant","Hydrant","34.93647645","-90.02328587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468678","31468678","2","Hydrant","Hydrant","34.93521645","-90.02296587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468679","31468679","2","Hydrant","Hydrant","34.93190645","-90.02288586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468680","31468680","2","Hydrant","Hydrant","34.93097645","-90.02235587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468681","31468681","2","Hydrant","Hydrant","34.92980645","-90.02270587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468682","31468682","2","Hydrant","Hydrant","34.92812645","-90.01992586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468683","31468683","2","Hydrant","Hydrant","34.92965645","-90.01830586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468684","31468684","2","Hydrant","Hydrant","34.93064645","-90.01966586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468685","31468685","2","Hydrant","Hydrant","34.93156645","-90.01951586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468686","31468686","2","Hydrant","Hydrant","34.93157645","-90.01831586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468687","31468687","2","Hydrant","Hydrant","34.93196645","-90.01622586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468688","31468688","2","Hydrant","Hydrant","34.93118645","-90.01710586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468689","31468689","2","Hydrant","Hydrant","34.93105645","-90.01598586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468690","31468690","2","Hydrant","Hydrant","34.93021645","-90.01548586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468691","31468691","2","Hydrant","Hydrant","34.93011645","-90.01713586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468692","31468692","2","Hydrant","Hydrant","34.93240645","-90.01850586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468693","31468693","2","Hydrant","Hydrant","34.93713645","-90.01896586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468694","31468694","2","Hydrant","Hydrant","34.93817645","-90.01944586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468695","31468695","2","Hydrant","Hydrant","34.93955645","-90.02012586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468696","31468696","2","Hydrant","Hydrant","34.94091645","-90.02078586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468697","31468697","2","Hydrant","Hydrant","34.94284645","-90.02092586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468698","31468698","2","Hydrant","Hydrant","34.94469645","-90.02102586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468699","31468699","2","Hydrant","Hydrant","34.94575645","-90.02024587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468700","31468700","2","Hydrant","Hydrant","34.94588645","-90.02145587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468701","31468701","2","Hydrant","Hydrant","34.94587645","-90.02303587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468702","31468702","2","Hydrant","Hydrant","34.94577645","-90.02469587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468703","31468703","2","Hydrant","Hydrant","34.94503645","-90.02237587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468704","31468704","2","Hydrant","Hydrant","34.94397645","-90.02119586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468705","31468705","2","Hydrant","Hydrant","34.94398645","-90.02245587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468706","31468706","2","Hydrant","Hydrant","34.94398645","-90.02401587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468707","31468707","2","Hydrant","Hydrant","34.94316645","-90.02411587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468708","31468708","2","Hydrant","Hydrant","34.94313645","-90.02257587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468709","31468709","2","Hydrant","Hydrant","34.94145645","-90.02410587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468710","31468710","2","Hydrant","Hydrant","34.94153645","-90.02276587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468711","31468711","2","Hydrant","Hydrant","34.94249645","-90.02183587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468712","31468712","2","Hydrant","Hydrant","34.94152645","-90.02124587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468713","31468713","2","Hydrant","Hydrant","34.94173645","-90.01914586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468714","31468714","2","Hydrant","Hydrant","34.94177645","-90.01836586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468715","31468715","2","Hydrant","Hydrant","34.94083645","-90.01696586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468716","31468716","2","Hydrant","Hydrant","34.94010645","-90.01790586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468717","31468717","2","Hydrant","Hydrant","34.94072645","-90.01875586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468718","31468718","2","Hydrant","Hydrant","34.93955645","-90.02222586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468719","31468719","2","Hydrant","Hydrant","34.93809645","-90.01699586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468720","31468720","2","Hydrant","Hydrant","34.93921645","-90.01749586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468721","31468721","2","Hydrant","Hydrant","34.93789645","-90.01824586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468722","31468722","2","Hydrant","Hydrant","34.93661645","-90.02007586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468723","31468723","2","Hydrant","Hydrant","34.93655645","-90.02184586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468724","31468724","2","Hydrant","Hydrant","34.93609645","-90.01878586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468725","31468725","2","Hydrant","Hydrant","34.93609645","-90.01708586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468726","31468726","2","Hydrant","Hydrant","34.93655645","-90.01567586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468727","31468727","2","Hydrant","Hydrant","34.93719645","-90.02678587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468728","31468728","2","Hydrant","Hydrant","34.93829645","-90.02706587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468729","31468729","2","Hydrant","Hydrant","34.94035645","-90.02767587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468730","31468730","2","Hydrant","Hydrant","34.94085645","-90.02938587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468731","31468731","2","Hydrant","Hydrant","34.94088645","-90.03094587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468732","31468732","2","Hydrant","Hydrant","34.94086645","-90.03223587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468733","31468733","2","Hydrant","Hydrant","34.94090645","-90.03330587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468734","31468734","2","Hydrant","Hydrant","34.94023645","-90.03401587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468735","31468735","2","Hydrant","Hydrant","34.93870645","-90.03390587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468736","31468736","2","Hydrant","Hydrant","34.93822645","-90.03297587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468737","31468737","2","Hydrant","Hydrant","34.93815645","-90.03141587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468738","31468738","2","Hydrant","Hydrant","34.93893645","-90.02954587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468739","31468739","2","Hydrant","Hydrant","34.93930645","-90.02849587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468740","31468740","2","Hydrant","Hydrant","34.93750645","-90.02873587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468741","31468741","2","Hydrant","Hydrant","34.93541645","-90.02689587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468742","31468742","2","Hydrant","Hydrant","34.93606645","-90.02946587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468743","31468743","2","Hydrant","Hydrant","34.93333645","-90.03005587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468744","31468744","2","Hydrant","Hydrant","34.93119645","-90.02921587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468745","31468745","2","Hydrant","Hydrant","34.93022645","-90.02824587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468746","31468746","2","Hydrant","Hydrant","34.93120645","-90.02597587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468747","31468747","2","Hydrant","Hydrant","34.92844645","-90.02520587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468748","31468748","2","Hydrant","Hydrant","34.93333645","-90.03333587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468749","31468749","2","Hydrant","Hydrant","34.93132645","-90.03329587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468750","31468750","2","Hydrant","Hydrant","34.92913645","-90.03297587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468751","31468751","2","Hydrant","Hydrant","34.92680645","-90.03250587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468752","31468752","2","Hydrant","Hydrant","34.92692645","-90.02928587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468753","31468753","2","Hydrant","Hydrant","34.92698645","-90.02784587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468754","31468754","2","Hydrant","Hydrant","34.92818645","-90.03111587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468755","31468755","2","Hydrant","Hydrant","34.92542645","-90.03193587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468756","31468756","2","Hydrant","Hydrant","34.92434645","-90.03183587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468757","31468757","2","Hydrant","Hydrant","34.92278645","-90.03150587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468758","31468758","2","Hydrant","Hydrant","34.92255645","-90.03343587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468759","31468759","2","Hydrant","Hydrant","34.92186645","-90.03174587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468760","31468760","2","Hydrant","Hydrant","34.91988645","-90.03173587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468761","31468761","2","Hydrant","Hydrant","34.91901645","-90.02421586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468762","31468762","2","Hydrant","Hydrant","34.91890645","-90.02180586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468763","31468763","2","Hydrant","Hydrant","34.91935645","-90.02291586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468764","31468764","2","Hydrant","Hydrant","34.92047645","-90.02316586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468765","31468765","2","Hydrant","Hydrant","34.92191645","-90.02276586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468766","31468766","2","Hydrant","Hydrant","34.92182645","-90.02439586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468767","31468767","2","Hydrant","Hydrant","34.92062645","-90.02432586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468768","31468768","2","Hydrant","Hydrant","34.92313645","-90.02315586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468769","31468769","2","Hydrant","Hydrant","34.92441645","-90.02390587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468770","31468770","2","Hydrant","Hydrant","34.92429645","-90.02525587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468771","31468771","2","Hydrant","Hydrant","34.92434645","-90.02586587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468772","31468772","2","Hydrant","Hydrant","34.92440645","-90.02820587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468773","31468773","2","Hydrant","Hydrant","34.92440645","-90.02991587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468774","31468774","2","Hydrant","Hydrant","34.91910645","-90.02512587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468775","31468775","2","Hydrant","Hydrant","34.91895645","-90.02668586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468776","31468776","2","Hydrant","Hydrant","34.91906645","-90.02916587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468777","31468777","2","Hydrant","Hydrant","34.91910645","-90.03048587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468778","31468778","2","Hydrant","Hydrant","34.91909645","-90.03222587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468779","31468779","2","Hydrant","Hydrant","34.93337645","-90.03220587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468780","31468780","2","Hydrant","Hydrant","34.93375645","-90.02686587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468781","31468781","2","Hydrant","Hydrant","34.93338645","-90.02619587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468782","31468782","2","Hydrant","Hydrant","34.93360645","-90.02320586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468783","31468783","2","Hydrant","Hydrant","34.93338645","-90.02174586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468784","31468784","2","Hydrant","Hydrant","34.93370645","-90.02120586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468785","31468785","2","Hydrant","Hydrant","34.93337645","-90.01924586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468786","31468786","2","Hydrant","Hydrant","34.93371645","-90.01920586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468787","31468787","2","Hydrant","Hydrant","34.93379645","-90.01749586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468788","31468788","2","Hydrant","Hydrant","34.93343645","-90.01415586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468789","31468789","2","Hydrant","Hydrant","34.92432645","-90.01166586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468790","31468790","2","Hydrant","Hydrant","34.92469645","-90.01202586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468791","31468791","2","Hydrant","Hydrant","34.92445645","-90.01322586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468792","31468792","2","Hydrant","Hydrant","34.92442645","-90.01415586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468793","31468793","2","Hydrant","Hydrant","34.92453645","-90.01502586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468794","31468794","2","Hydrant","Hydrant","34.92521645","-90.01595586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468795","31468795","2","Hydrant","Hydrant","34.92545245","-90.01562686","Horn Lake Water","In Service","","","","","","","","","","",""
"31468796","31468796","2","Hydrant","Hydrant","34.92580645","-90.01602586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468797","31468797","2","Hydrant","Hydrant","34.92516645","-90.01465586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468798","31468798","2","Hydrant","Hydrant","34.92573645","-90.01377586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468799","31468799","2","Hydrant","Hydrant","34.92551645","-90.01292586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468800","31468800","2","Hydrant","Hydrant","34.92637645","-90.01314586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468801","31468801","2","Hydrant","Hydrant","34.92928645","-90.01188586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468802","31468802","2","Hydrant","Hydrant","34.94802645","-90.02040587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468803","31468803","2","Hydrant","Hydrant","34.92796645","-90.01211586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468804","31468804","2","Hydrant","Hydrant","34.92845645","-90.01155586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468805","31468805","2","Hydrant","Hydrant","34.92702645","-90.01099586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468806","31468806","2","Hydrant","Hydrant","34.94718645","-90.02257587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468807","31468807","2","Hydrant","Hydrant","34.94723645","-90.02200587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468808","31468808","2","Hydrant","Hydrant","34.94723645","-90.02122587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468810","31468810","2","Hydrant","Hydrant","34.94232645","-90.02436587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468811","31468811","2","Hydrant","Hydrant","34.93833645","-90.01547586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468812","31468812","2","Hydrant","Hydrant","34.93343645","-90.01571586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468813","31468813","2","Hydrant","Hydrant","34.92558645","-90.01717586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468814","31468814","2","Hydrant","Hydrant","34.92637645","-90.01727586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468815","31468815","2","Hydrant","Hydrant","34.92728645","-90.01743586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468816","31468816","2","Hydrant","Hydrant","34.92887645","-90.01723586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468817","31468817","2","Hydrant","Hydrant","34.92925645","-90.01683586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468818","31468818","2","Hydrant","Hydrant","34.92784645","-90.01822586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468819","31468819","2","Hydrant","Hydrant","34.92681645","-90.01856586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468820","31468820","2","Hydrant","Hydrant","34.92596645","-90.01836586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468821","31468821","2","Hydrant","Hydrant","34.94804645","-90.01766586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468822","31468822","2","Hydrant","Hydrant","34.94839645","-90.03023587","Horn Lake Water","In Service","","","","","","","","","","",""
"31468823","31468823","2","Hydrant","Hydrant","34.92482645","-90.01060586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468824","31468824","2","Hydrant","Hydrant","34.92712645","-90.01297586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468825","31468825","2","Hydrant","Hydrant","34.93289645","-90.01323586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468826","31468826","2","Hydrant","Hydrant","34.92712045","-90.01985686","Horn Lake Water","In Service","","","","","","","","","","",""
"31468827","31468827","2","Hydrant","Hydrant","34.93373645","-90.01578586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468828","31468828","2","Hydrant","Hydrant","34.92406645","-90.00958586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468829","31468829","2","Hydrant","Hydrant","34.94581645","-90.01600586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468830","31468830","2","Hydrant","Hydrant","34.92230645","-90.00906586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468831","31468831","2","Hydrant","Hydrant","34.92205645","-90.00997586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468832","31468832","2","Hydrant","Hydrant","34.92186645","-90.01068586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468833","31468833","2","Hydrant","Hydrant","34.92209645","-90.01154586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468834","31468834","2","Hydrant","Hydrant","34.92182645","-90.01234586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468835","31468835","2","Hydrant","Hydrant","34.92207645","-90.01318586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468836","31468836","2","Hydrant","Hydrant","34.92181645","-90.01402586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468837","31468837","2","Hydrant","Hydrant","34.92069645","-90.01413586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468838","31468838","2","Hydrant","Hydrant","34.91974645","-90.01372586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468839","31468839","2","Hydrant","Hydrant","34.91972645","-90.01217586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468840","31468840","2","Hydrant","Hydrant","34.91933645","-90.01111586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468841","31468841","2","Hydrant","Hydrant","34.91984645","-90.00966586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468842","31468842","2","Hydrant","Hydrant","34.92073645","-90.00975586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468843","31468843","2","Hydrant","Hydrant","34.92156645","-90.01022586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468844","31468844","2","Hydrant","Hydrant","34.92149645","-90.01381586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468845","31468845","2","Hydrant","Hydrant","34.92281645","-90.01350586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468846","31468846","2","Hydrant","Hydrant","34.92335645","-90.01316586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468847","31468847","2","Hydrant","Hydrant","34.92333645","-90.01002586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468848","31468848","2","Hydrant","Hydrant","34.92335645","-90.01316586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468849","31468849","2","Hydrant","Hydrant","34.92330645","-90.00973586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468850","31468850","2","Hydrant","Hydrant","34.92286645","-90.00978586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468851","31468851","2","Hydrant","Hydrant","34.92228645","-90.01349586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468852","31468852","2","Hydrant","Hydrant","34.92329645","-90.01350586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468853","31468853","2","Hydrant","Hydrant","34.92334645","-90.01547586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468854","31468854","2","Hydrant","Hydrant","34.92331645","-90.01690586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468855","31468855","2","Hydrant","Hydrant","34.92283645","-90.01724586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468856","31468856","2","Hydrant","Hydrant","34.92205645","-90.01718586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468857","31468857","2","Hydrant","Hydrant","34.92218645","-90.01573586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468858","31468858","2","Hydrant","Hydrant","34.92218645","-90.01448586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468859","31468859","2","Hydrant","Hydrant","34.92188645","-90.01542586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468860","31468860","2","Hydrant","Hydrant","34.92189645","-90.01685586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468861","31468861","2","Hydrant","Hydrant","34.92361645","-90.01454586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468862","31468862","2","Hydrant","Hydrant","34.92361645","-90.01455586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468863","31468863","2","Hydrant","Hydrant","34.92147645","-90.01485586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468864","31468864","2","Hydrant","Hydrant","34.91970645","-90.01566586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468865","31468865","2","Hydrant","Hydrant","34.92070645","-90.01740586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468866","31468866","2","Hydrant","Hydrant","34.91999645","-90.01691586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468867","31468867","2","Hydrant","Hydrant","34.92122645","-90.01741586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468868","31468868","2","Hydrant","Hydrant","34.92016645","-90.01434586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468869","31468869","2","Hydrant","Hydrant","34.92201645","-90.01784586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468870","31468870","2","Hydrant","Hydrant","34.92363645","-90.01873586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468871","31468871","2","Hydrant","Hydrant","34.91922645","-90.01874586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468872","31468872","2","Hydrant","Hydrant","34.92366645","-90.01999586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468873","31468873","2","Hydrant","Hydrant","34.92338645","-90.02064586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468874","31468874","2","Hydrant","Hydrant","34.92248645","-90.02061586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468875","31468875","2","Hydrant","Hydrant","34.92143645","-90.02062586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468876","31468876","2","Hydrant","Hydrant","34.92035645","-90.02055586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468877","31468877","2","Hydrant","Hydrant","34.91944645","-90.02063586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468878","31468878","2","Hydrant","Hydrant","34.91921645","-90.01997586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468879","31468879","2","Hydrant","Hydrant","34.92067645","-90.01439586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468880","31468880","2","Hydrant","Hydrant","34.91994645","-90.01839586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468881","31468881","2","Hydrant","Hydrant","34.92103645","-90.01841586","Horn Lake Water","In Service","","","","","","","","","","",""
"31468882","31468882","3","Hydrant","Hydrant","34.97716646","-90.07227588","Horn Lake Water","In Service","","","","","","","","","","",""
"31468883","31468883","3","Hydrant","Hydrant","34.97726646","-90.07075588","Horn Lake Water","In Service","","","","","","","","","","",""
